Date,Report_Month,County_Name,County_Code,Metric,Value
2024-04-01,Apr 2024,Riverside,33,Total GR Expenditure,907130.0
2024-04-01,Apr 2024,Sacramento,34,Total GR Expenditure,721256.0
2024-04-01,Apr 2024,San Benito,35,Total GR Expenditure,27858.0
2024-04-01,Apr 2024,Shasta,45,Total GR Expenditure,192060.0
2024-04-01,Apr 2024,San Diego,37,Total GR Expenditure,3287853.0
2024-04-01,Apr 2024,San Bernardino,36,Total GR Expenditure,93512.0
2024-04-01,Apr 2024,San Joaquin,39,Total GR Expenditure,-9926.0
2024-04-01,Apr 2024,San Luis Obispo,40,Total GR Expenditure,174309.0
2024-04-01,Apr 2024,San Mateo,41,Total GR Expenditure,320137.63
2024-04-01,Apr 2024,Santa Barbara,42,Total GR Expenditure,26252.0
2024-04-01,Apr 2024,Santa Clara,43,Total GR Expenditure,1091153.0
2024-04-01,Apr 2024,San Francisco,38,Total GR Expenditure,3370944.0
2024-05-01,May 2024,Lake,17,Net GR Expenditure,957.0
2024-05-01,May 2024,Lassen,18,Net GR Expenditure,21445.0
2024-05-01,May 2024,Los Angeles,19,Net GR Expenditure,25055415.0
2024-05-01,May 2024,Madera,20,Net GR Expenditure,14075.0
2024-05-01,May 2024,Monterey,27,Net GR Expenditure,107980.0
2024-05-01,May 2024,Mariposa,22,Net GR Expenditure,18356.0
2024-05-01,May 2024,Mendocino,23,Net GR Expenditure,13005.0
2024-05-01,May 2024,Merced,24,Net GR Expenditure,5796.0
2024-05-01,May 2024,Modoc,25,Net GR Expenditure,14524.0
2024-05-01,May 2024,Mono,26,Net GR Expenditure,652.0
2024-05-01,May 2024,Marin,21,Net GR Expenditure,259809.0
2024-05-01,May 2024,Kings,16,Net GR Expenditure,13419.0
2024-05-01,May 2024,Fresno,10,Net GR Expenditure,265149.0
2024-05-01,May 2024,Inyo,14,Net GR Expenditure,5611.0
2024-05-01,May 2024,Imperial,13,Net GR Expenditure,28580.0
2024-05-01,May 2024,Humboldt,12,Net GR Expenditure,36091.0
2024-05-01,May 2024,Glenn,11,Net GR Expenditure,9774.0
2024-05-01,May 2024,El Dorado,09,Net GR Expenditure,18351.0
2024-05-01,May 2024,Del Norte,08,Net GR Expenditure,13854.0
2024-05-01,May 2024,Contra Costa,07,Net GR Expenditure,129137.0
2024-05-01,May 2024,Colusa,06,Net GR Expenditure,1114.0
2024-05-01,May 2024,Calaveras,05,Net GR Expenditure,716.0
2024-05-01,May 2024,Butte,04,Net GR Expenditure,339533.0
2024-05-01,May 2024,Amador,03,Net GR Expenditure,662.0
2024-05-01,May 2024,Napa,28,Net GR Expenditure,2825.17
2024-05-01,May 2024,Kern,15,Net GR Expenditure,709949.0
2024-05-01,May 2024,Nevada,29,Net GR Expenditure,51036.0
2024-05-01,May 2024,Santa Clara,43,Net GR Expenditure,1019695.0
2024-05-01,May 2024,Placer,31,Net GR Expenditure,15813.0
2024-05-01,May 2024,Yolo,57,Net GR Expenditure,6866.0
2024-05-01,May 2024,Ventura,56,Net GR Expenditure,20492.0
2024-05-01,May 2024,Tuolumne,55,Net GR Expenditure,1496.0
2024-05-01,May 2024,Tulare,54,Net GR Expenditure,36332.24
2024-05-01,May 2024,Trinity,53,Net GR Expenditure,3632.0
2024-05-01,May 2024,Tehama,52,Net GR Expenditure,17358.0
2024-05-01,May 2024,Sutter,51,Net GR Expenditure,793.0
2024-05-01,May 2024,Stanislaus,50,Net GR Expenditure,94508.0
2024-05-01,May 2024,Sonoma,49,Net GR Expenditure,51475.0
2024-05-01,May 2024,Solano,48,Net GR Expenditure,143408.0
2024-05-01,May 2024,Siskiyou,47,Net GR Expenditure,8897.41
2024-05-01,May 2024,Shasta,45,Net GR Expenditure,168240.0
2024-05-01,May 2024,Santa Cruz,44,Net GR Expenditure,136340.0
2024-05-01,May 2024,Alpine,02,Net GR Expenditure,0.0
2024-05-01,May 2024,Santa Barbara,42,Net GR Expenditure,25301.0
2024-05-01,May 2024,San Mateo,41,Net GR Expenditure,331343.38
2024-05-01,May 2024,San Luis Obispo,40,Net GR Expenditure,157207.0
2024-05-01,May 2024,San Joaquin,39,Net GR Expenditure,27832.0
2024-05-01,May 2024,San Francisco,38,Net GR Expenditure,3290636.0
2024-05-01,May 2024,San Diego,37,Net GR Expenditure,3128567.0
2024-05-01,May 2024,San Bernardino,36,Net GR Expenditure,84024.0
2024-05-01,May 2024,San Benito,35,Net GR Expenditure,22569.0
2024-05-01,May 2024,Sacramento,34,Net GR Expenditure,1308569.0
2024-05-01,May 2024,Riverside,33,Net GR Expenditure,814821.0
2024-05-01,May 2024,Plumas,32,Net GR Expenditure,713.0
2024-05-01,May 2024,Orange,30,Net GR Expenditure,1420812.0
2024-05-01,May 2024,Alameda,01,Net GR Expenditure,2239795.0
2024-05-01,May 2024,Shasta,45,One-person Cases,493.0
2024-05-01,May 2024,Yolo,57,One-person Cases,30.0
2024-05-01,May 2024,Mono,26,One-person Cases,
2024-05-01,May 2024,Modoc,25,One-person Cases,62.0
2024-05-01,May 2024,Merced,24,One-person Cases,58.0
2024-05-01,May 2024,Mendocino,23,One-person Cases,
2024-05-01,May 2024,Mariposa,22,One-person Cases,47.0
2024-05-01,May 2024,Marin,21,One-person Cases,701.0
2024-05-01,May 2024,Madera,20,One-person Cases,
2024-05-01,May 2024,Los Angeles,19,One-person Cases,119158.0
2024-05-01,May 2024,Lassen,18,One-person Cases,59.0
2024-05-01,May 2024,Lake,17,One-person Cases,
2024-05-01,May 2024,Kings,16,One-person Cases,74.0
2024-05-01,May 2024,Kern,15,One-person Cases,
2024-05-01,May 2024,Inyo,14,One-person Cases,12.0
2024-05-01,May 2024,Imperial,13,One-person Cases,161.0
2024-05-01,May 2024,Humboldt,12,One-person Cases,236.0
2024-05-01,May 2024,Glenn,11,One-person Cases,28.0
2024-05-01,May 2024,Fresno,10,One-person Cases,1705.0
2024-05-01,May 2024,El Dorado,09,One-person Cases,155.0
2024-05-01,May 2024,Del Norte,08,One-person Cases,56.0
2024-05-01,May 2024,Contra Costa,07,One-person Cases,646.0
2024-05-01,May 2024,Colusa,06,One-person Cases,
2024-05-01,May 2024,Calaveras,05,One-person Cases,
2024-05-01,May 2024,Butte,04,One-person Cases,385.0
2024-05-01,May 2024,Amador,03,One-person Cases,
2024-05-01,May 2024,Alpine,02,One-person Cases,0.0
2024-05-01,May 2024,Monterey,27,One-person Cases,400.0
2024-05-01,May 2024,Napa,28,One-person Cases,24.0
2024-05-01,May 2024,Nevada,29,One-person Cases,
2024-05-01,May 2024,Orange,30,One-person Cases,5686.0
2024-05-01,May 2024,Ventura,56,One-person Cases,67.0
2024-05-01,May 2024,Tuolumne,55,One-person Cases,
2024-05-01,May 2024,Tulare,54,One-person Cases,
2024-05-01,May 2024,Trinity,53,One-person Cases,19.0
2024-05-01,May 2024,Tehama,52,One-person Cases,41.0
2024-05-01,May 2024,Sutter,51,One-person Cases,
2024-05-01,May 2024,Stanislaus,50,One-person Cases,259.0
2024-05-01,May 2024,Sonoma,49,One-person Cases,
2024-05-01,May 2024,Solano,48,One-person Cases,
2024-05-01,May 2024,Siskiyou,47,One-person Cases,25.0
2024-05-01,May 2024,Sierra,46,One-person Cases,
2024-05-01,May 2024,Yuba,58,Net GR Expenditure,3645.0
2024-05-01,May 2024,Yuba,58,One-person Cases,18.0
2024-05-01,May 2024,Santa Cruz,44,One-person Cases,254.0
2024-05-01,May 2024,Santa Barbara,42,One-person Cases,
2024-05-01,May 2024,San Mateo,41,One-person Cases,
2024-05-01,May 2024,San Luis Obispo,40,One-person Cases,472.0
2024-05-01,May 2024,San Joaquin,39,One-person Cases,
2024-05-01,May 2024,San Francisco,38,One-person Cases,5869.0
2024-05-01,May 2024,San Diego,37,One-person Cases,5312.0
2024-05-01,May 2024,San Bernardino,36,One-person Cases,191.0
2024-05-01,May 2024,San Benito,35,One-person Cases,87.0
2024-05-01,May 2024,Sacramento,34,One-person Cases,
2024-05-01,May 2024,Riverside,33,One-person Cases,3373.0
2024-05-01,May 2024,Plumas,32,One-person Cases,
2024-05-01,May 2024,Placer,31,One-person Cases,98.0
2024-05-01,May 2024,Santa Clara,43,One-person Cases,5587.0
2024-05-01,May 2024,Yuba,58,Total GR Cases,18.0
2024-05-01,May 2024,Sierra,46,Net GR Expenditure,1711.0
2024-05-01,May 2024,Alameda,01,Total GR Cases,8003.0
2024-05-01,May 2024,Monterey,27,Total GR Expenditure,125525.0
2024-05-01,May 2024,Mono,26,Total GR Expenditure,652.0
2024-05-01,May 2024,Modoc,25,Total GR Expenditure,14524.0
2024-05-01,May 2024,Merced,24,Total GR Expenditure,6146.0
2024-05-01,May 2024,Mendocino,23,Total GR Expenditure,14585.0
2024-05-01,May 2024,Mariposa,22,Total GR Expenditure,18356.0
2024-05-01,May 2024,Marin,21,Total GR Expenditure,261220.0
2024-05-01,May 2024,Madera,20,Total GR Expenditure,14075.0
2024-05-01,May 2024,Los Angeles,19,Total GR Expenditure,25616930.0
2024-05-01,May 2024,Lassen,18,Total GR Expenditure,21445.0
2024-05-01,May 2024,Lake,17,Total GR Expenditure,957.0
2024-05-01,May 2024,Kings,16,Total GR Expenditure,13419.0
2024-05-01,May 2024,Kern,15,Total GR Expenditure,762264.0
2024-05-01,May 2024,Inyo,14,Total GR Expenditure,5611.0
2024-05-01,May 2024,Imperial,13,Total GR Expenditure,28580.0
2024-05-01,May 2024,Humboldt,12,Total GR Expenditure,61213.0
2024-05-01,May 2024,Glenn,11,Total GR Expenditure,9774.0
2024-05-01,May 2024,Fresno,10,Total GR Expenditure,318985.0
2024-05-01,May 2024,El Dorado,09,Total GR Expenditure,23060.0
2024-05-01,May 2024,Del Norte,08,Total GR Expenditure,16395.0
2024-05-01,May 2024,Contra Costa,07,Total GR Expenditure,158594.0
2024-05-01,May 2024,Colusa,06,Total GR Expenditure,1114.0
2024-05-01,May 2024,Calaveras,05,Total GR Expenditure,786.0
2024-05-01,May 2024,Butte,04,Total GR Expenditure,365178.0
2024-05-01,May 2024,Amador,03,Total GR Expenditure,662.0
2024-05-01,May 2024,Napa,28,Total GR Expenditure,2825.17
2024-05-01,May 2024,Yuba,58,Total GR Expenditure,3975.0
2024-05-01,May 2024,Nevada,29,Total GR Expenditure,51272.0
2024-05-01,May 2024,Orange,30,Total GR Expenditure,1579888.0
2024-05-01,May 2024,Tuolumne,55,Total GR Expenditure,1496.0
2024-05-01,May 2024,Tulare,54,Total GR Expenditure,43896.14
2024-05-01,May 2024,Trinity,53,Total GR Expenditure,3632.0
2024-05-01,May 2024,Tehama,52,Total GR Expenditure,17358.0
2024-05-01,May 2024,Sutter,51,Total GR Expenditure,793.0
2024-05-01,May 2024,Stanislaus,50,Total GR Expenditure,120008.0
2024-05-01,May 2024,Sonoma,49,Total GR Expenditure,61087.0
2024-05-01,May 2024,Solano,48,Total GR Expenditure,186907.0
2024-05-01,May 2024,Siskiyou,47,Total GR Expenditure,8997.41
2024-05-01,May 2024,Sierra,46,Total GR Expenditure,1711.0
2024-05-01,May 2024,Shasta,45,Total GR Expenditure,217370.0
2024-05-01,May 2024,Santa Cruz,44,Total GR Expenditure,138432.0
2024-05-01,May 2024,Santa Clara,43,Total GR Expenditure,1091566.0
2024-05-01,May 2024,Santa Barbara,42,Total GR Expenditure,27761.0
2024-05-01,May 2024,San Mateo,41,Total GR Expenditure,348310.38
2024-05-01,May 2024,San Luis Obispo,40,Total GR Expenditure,163917.0
2024-05-01,May 2024,San Joaquin,39,Total GR Expenditure,39374.0
2024-05-01,May 2024,San Francisco,38,Total GR Expenditure,3443728.0
2024-05-01,May 2024,San Diego,37,Total GR Expenditure,3298792.0
2024-05-01,May 2024,San Bernardino,36,Total GR Expenditure,96913.0
2024-05-01,May 2024,San Benito,35,Total GR Expenditure,28662.0
2024-05-01,May 2024,Sacramento,34,Total GR Expenditure,1310605.0
2024-05-01,May 2024,Riverside,33,Total GR Expenditure,864169.0
2024-05-01,May 2024,Plumas,32,Total GR Expenditure,713.0
2024-05-01,May 2024,Placer,31,Total GR Expenditure,16064.0
2024-05-01,May 2024,Yolo,57,Total GR Cases,30.0
2024-05-01,May 2024,Alpine,02,Total GR Expenditure,0.0
2024-05-01,May 2024,Alameda,01,One-person Cases,7943.0
2024-05-01,May 2024,Alpine,02,Total GR Cases,0.0
2024-05-01,May 2024,Riverside,33,Total GR Cases,3392.0
2024-05-01,May 2024,Sacramento,34,Total GR Cases,2481.0
2024-05-01,May 2024,San Benito,35,Total GR Cases,87.0
2024-05-01,May 2024,San Bernardino,36,Total GR Cases,191.0
2024-05-01,May 2024,San Diego,37,Total GR Cases,5330.0
2024-05-01,May 2024,San Francisco,38,Total GR Cases,5904.0
2024-05-01,May 2024,San Joaquin,39,Total GR Cases,407.0
2024-05-01,May 2024,San Luis Obispo,40,Total GR Cases,472.0
2024-05-01,May 2024,San Mateo,41,Total GR Cases,452.0
2024-05-01,May 2024,Santa Barbara,42,Total GR Cases,311.0
2024-05-01,May 2024,Santa Clara,43,Total GR Cases,5598.0
2024-05-01,May 2024,Santa Cruz,44,Total GR Cases,254.0
2024-05-01,May 2024,Shasta,45,Total GR Cases,493.0
2024-05-01,May 2024,Sierra,46,Total GR Cases,
2024-05-01,May 2024,Siskiyou,47,Total GR Cases,25.0
2024-05-01,May 2024,Solano,48,Total GR Cases,392.0
2024-05-01,May 2024,Sonoma,49,Total GR Cases,319.0
2024-05-01,May 2024,Stanislaus,50,Total GR Cases,259.0
2024-05-01,May 2024,Sutter,51,Total GR Cases,
2024-05-01,May 2024,Tehama,52,Total GR Cases,41.0
2024-05-01,May 2024,Trinity,53,Total GR Cases,19.0
2024-05-01,May 2024,Tulare,54,Total GR Cases,240.0
2024-05-01,May 2024,Tuolumne,55,Total GR Cases,
2024-05-01,May 2024,Ventura,56,Total GR Cases,67.0
2024-05-01,May 2024,Alameda,01,Total GR Expenditure,2718466.0
2024-05-01,May 2024,Plumas,32,Total GR Cases,
2024-05-01,May 2024,Placer,31,Total GR Cases,98.0
2024-05-01,May 2024,Orange,30,Total GR Cases,5729.0
2024-05-01,May 2024,Nevada,29,Total GR Cases,178.0
2024-05-01,May 2024,Amador,03,Total GR Cases,
2024-05-01,May 2024,Butte,04,Total GR Cases,385.0
2024-05-01,May 2024,Calaveras,05,Total GR Cases,
2024-05-01,May 2024,Colusa,06,Total GR Cases,
2024-05-01,May 2024,Contra Costa,07,Total GR Cases,646.0
2024-05-01,May 2024,Del Norte,08,Total GR Cases,56.0
2024-05-01,May 2024,El Dorado,09,Total GR Cases,155.0
2024-05-01,May 2024,Fresno,10,Total GR Cases,1722.0
2024-05-01,May 2024,Glenn,11,Total GR Cases,28.0
2024-05-01,May 2024,Humboldt,12,Total GR Cases,236.0
2024-05-01,May 2024,Imperial,13,Total GR Cases,161.0
2024-05-01,May 2024,Inyo,14,Total GR Cases,12.0
2024-05-01,May 2024,Ventura,56,Total GR Expenditure,20818.0
2024-05-01,May 2024,Kern,15,Total GR Cases,1409.0
2024-05-01,May 2024,Lake,17,Total GR Cases,
2024-05-01,May 2024,Lassen,18,Total GR Cases,59.0
2024-05-01,May 2024,Los Angeles,19,Total GR Cases,119595.0
2024-05-01,May 2024,Madera,20,Total GR Cases,48.0
2024-05-01,May 2024,Marin,21,Total GR Cases,701.0
2024-05-01,May 2024,Mariposa,22,Total GR Cases,47.0
2024-05-01,May 2024,Mendocino,23,Total GR Cases,68.0
2024-05-01,May 2024,Merced,24,Total GR Cases,58.0
2024-05-01,May 2024,Modoc,25,Total GR Cases,62.0
2024-05-01,May 2024,Mono,26,Total GR Cases,
2024-05-01,May 2024,Monterey,27,Total GR Cases,400.0
2024-05-01,May 2024,Napa,28,Total GR Cases,24.0
2024-05-01,May 2024,Kings,16,Total GR Cases,74.0
2024-05-01,May 2024,Yolo,57,Total GR Expenditure,6866.0
2024-06-01,Jun 2024,Alpine,02,Net GR Expenditure,0.0
2024-06-01,Jun 2024,Yuba,58,Net GR Expenditure,2288.0
2024-06-01,Jun 2024,Mono,26,Net GR Expenditure,1518.0
2024-06-01,Jun 2024,Modoc,25,Net GR Expenditure,15523.0
2024-06-01,Jun 2024,Merced,24,Net GR Expenditure,5103.0
2024-06-01,Jun 2024,Mendocino,23,Net GR Expenditure,1482.0
2024-06-01,Jun 2024,Mariposa,22,Net GR Expenditure,14525.0
2024-06-01,Jun 2024,Marin,21,Net GR Expenditure,248039.0
2024-06-01,Jun 2024,Madera,20,Net GR Expenditure,14080.0
2024-06-01,Jun 2024,Los Angeles,19,Net GR Expenditure,25122700.0
2024-06-01,Jun 2024,Lassen,18,Net GR Expenditure,23443.0
2024-06-01,Jun 2024,Lake,17,Net GR Expenditure,626.0
2024-06-01,Jun 2024,Kings,16,Net GR Expenditure,16594.0
2024-06-01,Jun 2024,Kern,15,Net GR Expenditure,758420.0
2024-06-01,Jun 2024,Inyo,14,Net GR Expenditure,4995.0
2024-06-01,Jun 2024,Imperial,13,Net GR Expenditure,29738.0
2024-06-01,Jun 2024,Humboldt,12,Net GR Expenditure,58104.66
2024-06-01,Jun 2024,Glenn,11,Net GR Expenditure,12244.0
2024-06-01,Jun 2024,Fresno,10,Net GR Expenditure,289236.0
2024-06-01,Jun 2024,El Dorado,09,Net GR Expenditure,31041.0
2024-06-01,Jun 2024,Del Norte,08,Net GR Expenditure,
2024-06-01,Jun 2024,Contra Costa,07,Net GR Expenditure,131547.0
2024-06-01,Jun 2024,Colusa,06,Net GR Expenditure,1374.0
2024-06-01,Jun 2024,Calaveras,05,Net GR Expenditure,
2024-06-01,Jun 2024,Butte,04,Net GR Expenditure,359792.0
2024-06-01,Jun 2024,Amador,03,Net GR Expenditure,662.0
2024-06-01,Jun 2024,Alameda,01,Net GR Expenditure,2557107.0
2024-06-01,Jun 2024,Monterey,27,Net GR Expenditure,122727.0
2024-06-01,Jun 2024,Napa,28,Net GR Expenditure,2694.13
2024-06-01,Jun 2024,Nevada,29,Net GR Expenditure,50910.0
2024-06-01,Jun 2024,Orange,30,Net GR Expenditure,1402348.0
2024-06-01,Jun 2024,Yolo,57,Net GR Expenditure,5899.0
2024-06-01,Jun 2024,Ventura,56,Net GR Expenditure,16505.0
2024-06-01,Jun 2024,Tuolumne,55,Net GR Expenditure,1011.0
2024-06-01,Jun 2024,Tulare,54,Net GR Expenditure,42679.0
2024-06-01,Jun 2024,Trinity,53,Net GR Expenditure,3971.0
2024-06-01,Jun 2024,Tehama,52,Net GR Expenditure,16088.0
2024-06-01,Jun 2024,Sutter,51,Net GR Expenditure,11400.0
2024-06-01,Jun 2024,Stanislaus,50,Net GR Expenditure,93713.0
2024-06-01,Jun 2024,Sonoma,49,Net GR Expenditure,46839.0
2024-06-01,Jun 2024,Solano,48,Net GR Expenditure,199617.0
2024-06-01,Jun 2024,Siskiyou,47,Net GR Expenditure,7584.97
2024-06-01,Jun 2024,Sierra,46,Net GR Expenditure,1839.0
2024-06-01,Jun 2024,Yuba,58,Total GR Expenditure,3543.0
2024-06-01,Jun 2024,Shasta,45,Net GR Expenditure,164695.0
2024-06-01,Jun 2024,Santa Clara,43,Net GR Expenditure,1061158.0
2024-06-01,Jun 2024,Santa Barbara,42,Net GR Expenditure,26036.0
2024-06-01,Jun 2024,San Mateo,41,Net GR Expenditure,343500.67
2024-06-01,Jun 2024,San Luis Obispo,40,Net GR Expenditure,152038.0
2024-06-01,Jun 2024,San Joaquin,39,Net GR Expenditure,26694.0
2024-06-01,Jun 2024,San Francisco,38,Net GR Expenditure,3239810.0
2024-06-01,Jun 2024,San Diego,37,Net GR Expenditure,3144927.0
2024-06-01,Jun 2024,San Bernardino,36,Net GR Expenditure,107698.0
2024-06-01,Jun 2024,San Benito,35,Net GR Expenditure,27791.0
2024-06-01,Jun 2024,Sacramento,34,Net GR Expenditure,700066.0
2024-06-01,Jun 2024,Riverside,33,Net GR Expenditure,848203.0
2024-06-01,Jun 2024,Plumas,32,Net GR Expenditure,471.0
2024-06-01,Jun 2024,Santa Cruz,44,Net GR Expenditure,157474.0
2024-06-01,Jun 2024,Placer,31,Net GR Expenditure,10430.0
2024-06-01,Jun 2024,Yolo,57,Total GR Expenditure,5899.0
2024-06-01,Jun 2024,Alpine,02,One-person Cases,0.0
2024-06-01,Jun 2024,Calaveras,05,Total GR Cases,
2024-06-01,Jun 2024,Butte,04,Total GR Cases,416.0
2024-06-01,Jun 2024,Amador,03,Total GR Cases,
2024-06-01,Jun 2024,Alpine,02,Total GR Cases,0.0
2024-06-01,Jun 2024,Alameda,01,Total GR Cases,8050.0
2024-06-01,Jun 2024,Alameda,01,Total GR Expenditure,2739026.0
2024-06-01,Jun 2024,Alpine,02,Total GR Expenditure,0.0
2024-06-01,Jun 2024,Amador,03,Total GR Expenditure,662.0
2024-06-01,Jun 2024,Butte,04,Total GR Expenditure,395047.0
2024-06-01,Jun 2024,Calaveras,05,Total GR Expenditure,525.0
2024-06-01,Jun 2024,Colusa,06,Total GR Expenditure,1374.0
2024-06-01,Jun 2024,Contra Costa,07,Total GR Expenditure,145767.0
2024-06-01,Jun 2024,Del Norte,08,Total GR Expenditure,13315.0
2024-06-01,Jun 2024,El Dorado,09,Total GR Expenditure,34074.0
2024-06-01,Jun 2024,Fresno,10,Total GR Expenditure,330018.0
2024-06-01,Jun 2024,Glenn,11,Total GR Expenditure,12244.0
2024-06-01,Jun 2024,Humboldt,12,Total GR Expenditure,62594.0
2024-06-01,Jun 2024,Colusa,06,Total GR Cases,
2024-06-01,Jun 2024,Contra Costa,07,Total GR Cases,648.0
2024-06-01,Jun 2024,Del Norte,08,Total GR Cases,50.0
2024-06-01,Jun 2024,El Dorado,09,Total GR Cases,153.0
2024-06-01,Jun 2024,Monterey,27,Total GR Cases,417.0
2024-06-01,Jun 2024,Mono,26,Total GR Cases,
2024-06-01,Jun 2024,Modoc,25,Total GR Cases,68.0
2024-06-01,Jun 2024,Merced,24,Total GR Cases,59.0
2024-06-01,Jun 2024,Mendocino,23,Total GR Cases,63.0
2024-06-01,Jun 2024,Mariposa,22,Total GR Cases,36.0
2024-06-01,Jun 2024,Marin,21,Total GR Cases,675.0
2024-06-01,Jun 2024,Madera,20,Total GR Cases,49.0
2024-06-01,Jun 2024,Imperial,13,Total GR Expenditure,29738.0
2024-06-01,Jun 2024,Los Angeles,19,Total GR Cases,119076.0
2024-06-01,Jun 2024,Lake,17,Total GR Cases,
2024-06-01,Jun 2024,Kings,16,Total GR Cases,93.0
2024-06-01,Jun 2024,Kern,15,Total GR Cases,1537.0
2024-06-01,Jun 2024,Inyo,14,Total GR Cases,11.0
2024-06-01,Jun 2024,Imperial,13,Total GR Cases,160.0
2024-06-01,Jun 2024,Humboldt,12,Total GR Cases,200.0
2024-06-01,Jun 2024,Glenn,11,Total GR Cases,28.0
2024-06-01,Jun 2024,Fresno,10,Total GR Cases,1772.0
2024-06-01,Jun 2024,Lassen,18,Total GR Cases,61.0
2024-06-01,Jun 2024,Inyo,14,Total GR Expenditure,4995.0
2024-06-01,Jun 2024,Kern,15,Total GR Expenditure,774145.0
2024-06-01,Jun 2024,Kings,16,Total GR Expenditure,16594.0
2024-06-01,Jun 2024,San Luis Obispo,40,Total GR Expenditure,164818.0
2024-06-01,Jun 2024,San Mateo,41,Total GR Expenditure,348511.47
2024-06-01,Jun 2024,Santa Barbara,42,Total GR Expenditure,27339.0
2024-06-01,Jun 2024,Santa Clara,43,Total GR Expenditure,1077599.0
2024-06-01,Jun 2024,Santa Cruz,44,Total GR Expenditure,163544.0
2024-06-01,Jun 2024,Shasta,45,Total GR Expenditure,199539.0
2024-06-01,Jun 2024,Sierra,46,Total GR Expenditure,1839.0
2024-06-01,Jun 2024,Siskiyou,47,Total GR Expenditure,7584.97
2024-06-01,Jun 2024,San Joaquin,39,Total GR Expenditure,29833.0
2024-06-01,Jun 2024,Solano,48,Total GR Expenditure,203575.0
2024-06-01,Jun 2024,Stanislaus,50,Total GR Expenditure,111887.0
2024-06-01,Jun 2024,Sutter,51,Total GR Expenditure,11400.0
2024-06-01,Jun 2024,Tehama,52,Total GR Expenditure,16088.0
2024-06-01,Jun 2024,Trinity,53,Total GR Expenditure,3971.0
2024-06-01,Jun 2024,Tulare,54,Total GR Expenditure,46562.0
2024-06-01,Jun 2024,Tuolumne,55,Total GR Expenditure,1011.0
2024-06-01,Jun 2024,Ventura,56,Total GR Expenditure,16811.0
2024-06-01,Jun 2024,Alameda,01,One-person Cases,7989.0
2024-06-01,Jun 2024,Sonoma,49,Total GR Expenditure,62092.0
2024-06-01,Jun 2024,Napa,28,Total GR Cases,19.0
2024-06-01,Jun 2024,San Francisco,38,Total GR Expenditure,3352603.0
2024-06-01,Jun 2024,San Bernardino,36,Total GR Expenditure,108954.0
2024-06-01,Jun 2024,Lake,17,Total GR Expenditure,626.0
2024-06-01,Jun 2024,Lassen,18,Total GR Expenditure,23443.0
2024-06-01,Jun 2024,Los Angeles,19,Total GR Expenditure,25682537.0
2024-06-01,Jun 2024,Madera,20,Total GR Expenditure,14080.0
2024-06-01,Jun 2024,Marin,21,Total GR Expenditure,253170.0
2024-06-01,Jun 2024,Mariposa,22,Total GR Expenditure,14525.0
2024-06-01,Jun 2024,Mendocino,23,Total GR Expenditure,11713.0
2024-06-01,Jun 2024,Merced,24,Total GR Expenditure,6082.0
2024-06-01,Jun 2024,San Diego,37,Total GR Expenditure,3299671.0
2024-06-01,Jun 2024,Modoc,25,Total GR Expenditure,15523.0
2024-06-01,Jun 2024,Monterey,27,Total GR Expenditure,132667.0
2024-06-01,Jun 2024,Napa,28,Total GR Expenditure,2694.13
2024-06-01,Jun 2024,Nevada,29,Total GR Expenditure,50910.0
2024-06-01,Jun 2024,Orange,30,Total GR Expenditure,1547793.0
2024-06-01,Jun 2024,Placer,31,Total GR Expenditure,15132.0
2024-06-01,Jun 2024,Plumas,32,Total GR Expenditure,601.0
2024-06-01,Jun 2024,Riverside,33,Total GR Expenditure,870479.0
2024-06-01,Jun 2024,Sacramento,34,Total GR Expenditure,701582.0
2024-06-01,Jun 2024,Mono,26,Total GR Expenditure,1518.0
2024-06-01,Jun 2024,Nevada,29,Total GR Cases,181.0
2024-06-01,Jun 2024,San Benito,35,Total GR Expenditure,27811.0
2024-06-01,Jun 2024,Placer,31,Total GR Cases,93.0
2024-06-01,Jun 2024,Modoc,25,One-person Cases,68.0
2024-06-01,Jun 2024,Mono,26,One-person Cases,
2024-06-01,Jun 2024,Monterey,27,One-person Cases,417.0
2024-06-01,Jun 2024,Napa,28,One-person Cases,19.0
2024-06-01,Jun 2024,Nevada,29,One-person Cases,181.0
2024-06-01,Jun 2024,Orange,30,One-person Cases,5647.0
2024-06-01,Jun 2024,Placer,31,One-person Cases,93.0
2024-06-01,Jun 2024,Plumas,32,One-person Cases,
2024-06-01,Jun 2024,Merced,24,One-person Cases,59.0
2024-06-01,Jun 2024,Riverside,33,One-person Cases,3267.0
2024-06-01,Jun 2024,San Benito,35,One-person Cases,89.0
2024-06-01,Jun 2024,San Bernardino,36,One-person Cases,201.0
2024-06-01,Jun 2024,San Diego,37,One-person Cases,5285.0
2024-06-01,Jun 2024,San Francisco,38,One-person Cases,5840.0
2024-06-01,Jun 2024,San Joaquin,39,One-person Cases,388.0
2024-06-01,Jun 2024,San Luis Obispo,40,One-person Cases,467.0
2024-06-01,Jun 2024,San Mateo,41,One-person Cases,
2024-06-01,Jun 2024,Santa Barbara,42,One-person Cases,
2024-06-01,Jun 2024,Sacramento,34,One-person Cases,
2024-06-01,Jun 2024,Santa Clara,43,One-person Cases,5507.0
2024-06-01,Jun 2024,Mendocino,23,One-person Cases,
2024-06-01,Jun 2024,Marin,21,One-person Cases,675.0
2024-06-01,Jun 2024,Butte,04,One-person Cases,416.0
